date,Q_sim_m3s,Q_obs_m3s,P_mm,ET_mm,S_total
1959-09-13,2.424030508693273,3.002,10.0,3.252,260.0337253910319
1959-09-14,2.4346753757318695,1.182,2.0,3.252,254.85304914675086
1959-09-15,2.363908669645786,1.199,4.3,3.252,252.65834308322883
1959-09-16,2.293796360351524,4.173,13.8,3.252,259.000121528558
1959-09-17,2.214264927885345,1.276,6.7,3.252,258.6514069177813
1959-09-18,2.1266023644981065,1.311,6.8,3.252,258.66247176248186
1959-09-19,1.9968146081639047,1.285,0.0,3.252,253.0677500820412
1959-09-20,1.8301349797368611,1.266,0.8,3.252,248.960838786075
1959-09-21,1.6464219276720586,1.248,1.0,3.252,246.18376427335954
1959-09-22,1.4691583879128518,1.23,1.0,3.252,244.83775996874166
1959-09-23,1.3097577099739126,1.206,0.0,3.252,243.48906200236496
1959-09-24,1.1725493971635206,1.182,0.0,3.252,242.1386081536086
1959-09-25,1.0579002631129426,1.167,1.5,3.252,240.78720531977336
1959-09-26,0.9683726225193793,1.165,4.0,3.252,240.0712788118723
1959-09-27,0.8947192518527141,1.149,1.2,3.252,238.21317911007708
1959-09-28,0.839389745817581,1.146,4.0,3.252,237.49828375176483
1959-09-29,0.7936396782289037,1.127,0.8,3.252,235.64214048074075
1959-09-30,0.8582602205378429,3.045,21.2,3.252,249.54839331382465
1959-10-01,0.9669105497796217,1.197,7.8,3.252,250.24004084689608
1959-10-02,1.0515503600115739,1.187,2.0,3.252,246.12672412539865
1959-10-03,1.0921315822467619,1.177,2.1,3.252,242.77223364556195
1959-10-04,1.083810003879799,1.16,1.0,3.252,238.92926489167382
1959-10-05,1.1160881754770249,2.403,15.2,3.252,247.56981355487687
1959-10-06,1.129894391286269,1.184,1.0,3.252,242.97750594209646
1959-10-07,1.112352624042097,1.171,1.7,3.252,239.63547313162366
1959-10-08,1.0638165929963603,1.147,0.0,3.252,236.31799426480296
1959-10-09,1.003397813620218,1.13,1.0,3.252,234.9635949071061
1959-10-10,0.9417983890020479,1.111,0.7,3.252,233.6105228835053
1959-10-11,1.0062220242612687,4.065,24.7,3.252,250.48799674195658
1959-10-12,1.1259320803901718,1.369,9.5,3.252,252.26474816038098
1959-10-13,1.2814483631316524,2.837,13.0,3.252,257.0818597831388
1959-10-14,1.383486314752805,1.214,0.5,3.252,250.96147693588873
1959-10-15,1.4638195933033076,1.745,10.0,3.252,253.97304029246192
1959-10-16,1.4792806441344775,1.229,0.0,3.252,248.23458982636583
1959-10-17,1.4283868392554717,1.205,0.0,3.252,243.34271789835464
1959-10-18,1.3686491661166575,1.231,7.5,3.252,245.39899479094927
1959-10-19,1.550885557092298,14.237,47.6,3.252,281.16227909954785
1959-10-20,1.766830716283767,1.305,5.5,3.252,276.80664866219337
1959-10-21,1.911895460658668,1.299,2.0,3.252,270.81514082794536
1959-10-22,2.012364896595311,3.485,11.0,3.252,273.73339940710025
1959-10-23,2.0689882309507754,2.17,8.3,3.252,274.29277518855343
1959-10-24,2.2289620789088915,13.704,32.8,3.252,295.9032676065268
1959-10-25,2.356621326663699,1.432,4.5,3.252,291.118492767926
1959-10-26,2.39456348807028,1.424,2.0,3.252,285.49564095620417
1959-10-27,2.342886002392644,1.418,2.3,3.252,281.25098927199144
1959-10-28,2.211962023515371,1.394,0.5,3.252,276.2049579312679
1959-10-29,2.054130579108188,1.413,5.5,3.252,276.0838662646456
1959-10-30,1.8889164399293483,1.417,4.0,3.252,274.6357858369471
1959-10-31,1.743207279261051,1.441,6.5,3.252,275.42879983906846
1959-11-01,1.6146667650623123,1.447,4.5,3.252,274.34558045254124
1959-11-02,1.4767094636351883,1.418,0.0,3.252,269.5209534940854
1959-11-03,1.3419873590481257,1.39,0.0,3.252,267.6389326692336
1959-11-04,1.219960051529953,1.362,0.0,3.252,266.15033411869524
1959-11-05,1.1143879677262458,1.335,0.0,3.252,264.6612890933412
1959-11-06,1.0258208621440623,1.308,0.0,3.252,263.17247356540713
1959-11-07,0.9531289601379507,1.295,2.5,3.252,261.6844723048981
1959-11-08,0.8944207507186505,1.269,0.0,3.252,260.19779229515234
1959-11-09,0.9391721328233376,2.638,19.4,3.252,272.4371610759495
1959-11-10,1.0049335449133765,1.304,3.5,3.252,269.52064596356195
1959-11-11,1.0484935443649257,1.291,2.0,3.252,265.83317098427653
1959-11-12,1.156061404503904,3.748,19.2,3.252,277.25823934176685
1959-11-13,1.251974229401072,1.328,3.5,3.252,273.9234594731356
1959-11-14,1.3270834927462027,1.347,6.5,3.252,273.7746271656289
1959-11-15,1.511185711790829,8.592,29.5,3.252,293.2987571605355
1959-11-16,1.6947226519014558,1.504,7.2,3.252,291.6115885448426
1959-11-17,1.8425871180243787,2.053,8.5,3.252,291.76424253461636
1959-11-18,2.1364849711845655,16.942,42.0,3.252,320.75188745772465
1959-11-19,2.403795910025503,2.366,7.3,3.252,317.07965349589733
1959-11-20,2.562109338083074,1.534,3.5,3.252,311.5551786981916
1959-11-21,2.5823003982365607,1.503,0.0,3.252,304.37199835504805
1959-11-22,2.4833159439326646,1.473,0.0,3.252,298.43393746781027
1959-11-23,2.2997824877798014,1.443,0.0,3.252,293.33798014561785
1959-11-24,2.078026115855715,1.431,2.0,3.252,290.52990004775313
1959-11-25,1.8550445507357372,1.402,0.0,3.252,288.9477448296042
1959-11-26,1.6497654328408384,1.374,0.0,3.252,287.3622829303943
1959-11-27,1.4703587164877616,1.347,0.0,3.252,285.7746232185794
1959-11-28,1.3188446455195806,1.324,0.7,3.252,284.18572003801734
1959-11-29,1.1939459137118222,1.298,0.0,3.252,282.5963960892579
1959-11-30,1.0928113011959328,1.272,0.0,3.252,281.0073618834061
1959-12-01,1.012022938431391,1.246,0.0,3.252,279.4192322826081
1959-12-02,0.9481559419904719,1.221,0.0,3.252,277.8325405641017
1959-12-03,0.8980640636162615,1.204,1.8,3.252,276.24775037923155
1959-12-04,0.9551394130071089,2.09,20.2,3.252,289.0694778988867
1959-12-05,1.0127784367792005,1.22,0.0,3.252,282.9997654145583
1959-12-06,1.0324804997005388,1.195,0.0,3.252,277.81697422713984
1959-12-07,1.018004422010621,1.171,0.0,3.252,274.66362351892917
1959-12-08,0.9871978240532612,1.148,0.0,3.252,273.0844495005241
1959-12-09,0.9504837464885094,1.125,0.0,3.252,271.507667620508
1959-12-10,0.9136483716022504,1.103,0.0,3.252,269.9336467004591
1959-12-11,0.9009019887383535,1.106,7.0,3.252,271.54815794741245
1959-12-12,0.8801234341837937,1.085,0.5,3.252,267.44121582947366
1959-12-13,0.8568162045257535,1.064,0.0,3.252,265.87634802190183
1959-12-14,0.8339849606552328,1.042,0.0,3.252,264.31509213255663
1959-12-15,0.8131153165881029,1.022,0.0,3.252,262.7576736073056
1959-12-16,0.7947975723054033,1.003,0.7,3.252,261.20429184228925
1959-12-17,0.7791178927505682,0.983,0.0,3.252,259.6551238593141
1959-12-18,0.7658989246168605,0.963,0.0,3.252,258.11032743380053
1959-12-19,0.7548439710822201,0.944,0.0,3.252,256.5700437573496
1959-12-20,0.7456202070010561,0.925,0.0,3.252,255.03439970468196
1959-12-21,0.7379040119226002,0.907,0.0,3.252,253.50350976423994
1959-12-22,0.7753536252309121,0.907,11.0,3.252,258.5625516967901
1959-12-23,0.8028626073996864,0.89,0.5,3.252,253.9134699777677
1959-12-24,0.8087411792963143,0.872,0.0,3.252,250.7043508708352
1959-12-25,0.802934411201939,0.855,0.0,3.252,249.1904777279368
1959-12-26,0.7914641400078142,0.837,0.0,3.252,247.68125140626313
1959-12-27,0.777859673456028,0.821,0.0,3.252,246.1768143876858
1959-12-28,0.764091115612562,0.807,1.8,3.252,244.6772932351098
1959-12-29,0.8132750132930349,0.812,14.2,3.252,252.48757496187457
1959-12-30,0.8672723230229002,0.803,2.7,3.252,249.41411473639576
1959-12-31,0.8898868439621556,0.788,0.3,3.252,244.7193899759668
1960-01-01,0.9426586267311472,0.801,12.29,3.252,250.74418905362097
1960-01-02,1.0493033167336796,0.832,14.1,3.252,257.4466469897961
1960-01-03,1.1237708933600017,0.816,0.0,3.252,251.39744306315305
1960-01-04,1.1411938938846926,0.799,0.0,3.252,246.26239762406746
1960-01-05,1.1454809492077995,0.81,7.2,3.252,247.86719383651044
1960-01-06,1.2384316030369562,2.224,22.0,3.252,261.73935593276406
1960-01-07,1.31482905527441,0.848,1.0,3.252,256.04570091069485
1960-01-08,1.338121522304273,0.835,0.7,3.252,251.06871707889758
1960-01-09,1.305231423568317,0.821,0.5,3.252,246.61109490817688
1960-01-10,1.2376472630107043,0.804,0.0,3.252,244.10177122782449
1960-01-11,1.1577978705522236,0.788,0.0,3.252,242.628881896645
1960-01-12,1.078107986673482,0.772,0.0,3.252,241.1586660254942
1960-01-13,1.0658545048464778,0.812,14.0,3.252,248.82636647105898
1960-01-14,1.0650088779055227,0.809,2.5,3.252,245.6290740247837
1960-01-15,1.0395834596179314,0.793,0.0,3.252,240.73799545269455
1960-01-16,0.9969493558040277,0.777,0.0,3.252,238.4849248707069
1960-01-17,0.9488884709366872,0.761,0.0,3.252,237.0276448742723
1960-01-18,0.90184150031366,0.746,0.0,3.252,235.5740866740253
1960-01-19,0.8590001197848285,0.731,0.0,3.252,234.1245578587298
1960-01-20,0.8216393833586608,0.716,0.0,3.252,232.67932404869174
1960-01-21,0.7899537453329282,0.705,1.0,3.252,231.23861502104464
1960-01-22,0.7635716175382502,0.691,0.0,3.252,229.80262991922532
1960-01-23,0.7418639386322244,0.677,0.0,3.252,228.37154168396802
1960-01-24,0.7241224831803571,0.664,0.0,3.252,226.94550082254744
