date,Q_sim_m3s,Q_obs_m3s,P_mm,Period
1951-04-27,39.092240984746745,17.503,43.5,Calibration
1951-04-28,7.333622223105405,1.091,3.7,Calibration
1951-04-29,1.4191704591767031,1.069,0.0,Calibration
1951-04-30,1.2551233939805986,1.066,1.8,Calibration
1951-05-01,0.8307299685810322,1.044,0.0,Calibration
1951-05-02,2.0216890914412766,1.048,2.8,Calibration
1951-05-03,0.9053862741575173,1.027,0.0,Calibration
1951-05-04,0.7472592894313448,1.006,0.0,Calibration
1951-05-05,0.7102110999039563,0.986,0.0,Calibration
1951-05-06,0.6814218790793718,0.967,0.0,Calibration
1951-05-07,0.651407405286553,0.947,0.0,Calibration
1951-05-08,1.8865073686215958,0.944,2.8,Calibration
1951-05-09,1.653139146563726,0.937,2.0,Calibration
1951-05-10,0.7316377965543818,0.918,0.0,Calibration
1951-05-11,16.72718747294376,2.643,20.0,Calibration
1951-05-12,4.9441024409797105,0.971,4.0,Calibration
1951-05-13,9.714618161326701,1.489,11.5,Calibration
1951-05-14,6.363675893820832,1.043,6.801,Calibration
1951-05-15,3.8248145895252974,1.052,4.199,Calibration
1951-05-16,1.1404151197511725,1.037,1.0,Calibration
1951-05-17,0.7162531308062737,1.017,0.0,Calibration
1951-05-18,15.78528259570089,3.535,19.0,Calibration
1951-05-19,2.508781081402682,1.039,0.0,Calibration
1951-05-20,26.8991627350431,8.652,31.6,Calibration
1951-05-21,9.915576351471271,1.829,8.5,Calibration
1951-05-22,8.200362584176865,2.044,9.0,Calibration
1951-05-23,5.557095402103664,1.198,6.0,Calibration
1951-05-24,15.482903720796392,5.919,18.0,Calibration
1951-05-25,2.5655392143462956,1.214,0.0,Calibration
1951-05-26,0.9638582652872971,1.19,0.0,Calibration
1951-05-27,3.1447611203995534,1.198,4.0,Calibration
1951-05-28,12.838619083801218,3.979,15.2,Calibration
1951-05-29,2.259891769843133,1.214,0.0,Calibration
1951-05-30,0.9327900316128024,1.19,0.0,Calibration
1951-05-31,0.792264735463986,1.166,0.0,Calibration
1951-06-01,8.19049803650225,1.419,10.1,Calibration
1951-06-02,22.80866926319571,7.348,26.0,Calibration
1951-06-03,3.414918859229604,1.222,0.0,Calibration
1951-06-04,1.0030666361483,1.198,0.0,Calibration
1951-06-05,5.831561920846444,1.23,7.3,Calibration
1951-06-06,5.007779238331535,1.249,5.601,Calibration
1951-06-07,2.604557390619927,1.247,3.0,Calibration
1951-06-08,0.9662909526053662,1.222,0.0,Calibration
1951-06-09,0.7619433210309127,1.197,0.0,Calibration
1951-06-10,0.7231515649017626,1.174,0.0,Calibration
1951-06-11,0.6955563087845237,1.15,0.0,Calibration
1951-06-12,0.6663981036786956,1.127,0.0,Calibration
1951-06-13,0.6356661231028153,1.104,0.0,Calibration
1951-06-14,0.60413643787972,1.082,0.0,Calibration
1951-06-15,0.5724492612904464,1.061,0.0,Calibration
1951-06-16,0.541082421077342,1.04,0.0,Calibration
1951-06-17,0.5103838515408468,1.019,0.0,Calibration
1951-06-18,6.420450923046471,1.025,8.2,Calibration
1951-06-19,9.31833097220363,1.046,10.8,Calibration
1951-06-20,1.5429249816913013,1.025,0.0,Calibration
1951-06-21,0.5834992428279048,1.004,0.0,Calibration
1951-06-22,7.073133756447015,1.019,9.0,Calibration
1951-06-23,33.26659135879939,6.334,38.3,Calibration
1951-06-24,6.706841600584468,1.074,3.8,Calibration
1951-06-25,1.1768506359877338,1.052,0.0,Calibration
1951-06-26,0.6049532514823288,1.031,0.0,Calibration
1951-06-27,4.425493796731343,1.051,5.8,Calibration
1951-06-28,24.237802872890168,7.739,28.3,Calibration
1951-06-29,3.558679862442873,1.082,1.0,Calibration
1951-06-30,15.576084632063258,5.583,18.2,Calibration
1951-07-01,13.186563297383909,4.342,14.0,Calibration
1951-07-02,4.311521630286819,1.179,3.8,Calibration
1951-07-03,7.292060268122038,1.89,8.7,Calibration
1951-07-04,1.5089571405710123,1.199,0.5,Calibration
1951-07-05,6.918165286258816,1.547,8.5,Calibration
1951-07-06,16.96114973766913,6.171,19.5,Calibration
1951-07-07,14.52249342377721,5.092,15.29,Calibration
1951-07-08,2.496202567812062,1.301,1.0,Calibration
1951-07-09,7.742140626277964,2.155,9.1,Calibration
1951-07-10,2.538374532947569,1.335,2.5,Calibration
1951-07-11,7.164679382023895,1.593,8.2,Calibration
1951-07-12,20.956689950177495,8.24,24.0,Calibration
1951-07-13,3.3269681377358458,1.389,0.8,Calibration
1951-07-14,32.85543195919371,15.157,38.0,Calibration
1951-07-15,6.524601637428087,1.435,3.5,Calibration
1951-07-16,10.753720841637024,4.503,12.2,Calibration
1951-07-17,2.182899824176486,1.451,1.0,Calibration
1951-07-18,16.636260502927243,7.462,19.4,Calibration
1951-07-19,2.9208149994306485,1.467,1.0,Calibration
1951-07-20,1.1169010037296139,1.438,0.0,Calibration
1951-07-21,0.9278989020811919,1.409,0.0,Calibration
1951-07-22,0.884992086784871,1.381,0.0,Calibration
1951-07-23,0.8500369250492629,1.353,0.0,Calibration
1951-07-24,0.8131199396067995,1.326,0.0,Calibration
1951-07-25,0.7746279019147485,1.299,0.0,Calibration
1951-07-26,0.7354573246192375,1.273,0.0,Calibration
1951-07-27,0.6963211425985049,1.248,0.0,Calibration
1951-07-28,0.6577472738000035,1.223,0.0,Calibration
1951-07-29,0.620117432531641,1.199,0.0,Calibration
1951-07-30,0.583700319871612,1.175,0.0,Calibration
1951-07-31,0.5541877893827413,1.152,0.3,Calibration
1951-08-01,0.5166673991073035,1.129,0.0,Calibration
1951-08-02,0.4844705676554862,1.107,0.0,Calibration
1951-08-03,0.45428332183906767,1.085,0.0,Calibration
1951-08-04,0.4256700054574253,1.063,0.0,Calibration
1951-08-05,0.39858213300153417,1.042,0.0,Calibration
1951-08-06,0.37299146732608734,1.021,0.0,Calibration
1951-08-07,0.3488592641546908,1.0,0.0,Calibration
1951-08-08,0.3261373784076623,0.98,0.0,Calibration
1951-08-09,0.30477118869739817,0.961,0.0,Calibration
1951-08-10,0.2847019955930379,0.942,0.0,Calibration
1951-08-11,0.26586885835035673,0.923,0.0,Calibration
1951-08-12,3.19319307852032,0.91,4.5,Calibration
1951-08-13,18.46557216159205,0.926,22.0,Calibration
1951-08-14,9.523301389172543,0.94,9.5,Calibration
1951-08-15,4.073231525594579,0.938,4.3,Calibration
1951-08-16,15.077498618102778,1.502,18.0,Calibration
1951-08-17,6.208575723480021,0.998,6.0,Calibration
1951-08-18,1.144794050458015,0.983,0.7,Calibration
1951-08-19,23.433896671694853,5.327,27.7,Calibration
1951-08-20,8.116109982856164,1.062,7.0,Calibration
1951-08-21,10.86223991160056,2.777,12.5,Calibration
1951-08-22,6.8586019361887915,1.143,7.3,Calibration
1951-08-23,3.200616188897662,1.149,3.5,Calibration
1951-08-24,3.400554414493871,1.157,4.0,Calibration
1951-08-25,21.87464914460263,7.744,25.7,Calibration
1951-08-26,20.208503479344717,7.732,21.2,Calibration
1951-08-27,3.0957205108539956,1.222,0.8,Calibration
1951-08-28,8.4624171080185,2.65,10.0,Calibration
1951-08-29,1.7357915543295683,1.241,0.5,Calibration
1951-08-30,0.8933107350390672,1.216,0.0,Calibration
1951-08-31,4.923129649611379,1.241,6.2,Calibration
1951-09-01,1.8546494907274058,1.232,2.0,Calibration
1951-09-02,2.751513465849262,1.23,3.0,Calibration
1951-09-03,3.637539241423233,1.236,4.2,Calibration
1951-09-04,1.2381506676350038,1.218,1.0,Calibration
1951-09-05,6.559570051262477,1.245,7.8,Calibration
1951-09-06,1.4933089528424777,1.22,0.0,Calibration
1951-09-07,12.278387481166881,2.694,14.8,Calibration
1951-09-08,4.511499871629465,1.264,4.0,Calibration
1951-09-09,6.8158299357180905,1.294,8.0,Calibration
1951-09-10,1.6254189141551039,1.275,1.0,Calibration
1951-09-11,0.8852070951960934,1.25,0.0,Calibration
1951-09-12,14.47534427687539,3.492,17.4,Calibration
1951-09-13,8.910445955808758,1.432,9.0,Calibration
1951-09-14,1.7460111066249244,1.301,0.0,Calibration
1951-09-15,1.8017834417477436,1.293,2.5,Calibration
1951-09-16,1.8011252320526803,1.281,2.0,Calibration
1951-09-17,3.8636907069934523,1.283,4.3,Calibration
1951-09-18,1.4519125031097198,1.266,1.5,Calibration
1951-09-19,0.8571217177195645,1.241,0.0,Calibration
1951-09-20,13.500216050387687,2.552,16.2,Calibration
1951-09-21,2.8790194456604694,1.268,2.0,Calibration
1951-09-22,18.205021632193905,4.784,21.0,Calibration
1951-09-23,2.883118980504089,1.281,0.0,Calibration
1951-09-24,0.9614752434671783,1.256,0.0,Calibration
1951-09-25,0.7666000783606269,1.23,0.0,Calibration
1951-09-26,7.240543068505521,1.262,9.0,Calibration
1951-09-27,2.101469002267831,1.25,2.0,Calibration
1951-09-28,0.8738803539179314,1.225,0.0,Calibration
1951-09-29,0.7130687829574823,1.201,0.0,Calibration
1951-09-30,0.6755426384366996,1.177,0.0,Calibration
1951-10-01,1.2743482909108206,1.163,2.0,Calibration
1951-10-02,19.746274228511584,3.511,23.0,Calibration
1951-10-03,2.949235788655539,1.18,0.0,Calibration
1951-10-04,20.998230308127695,5.841,24.8,Calibration
1951-10-05,7.014868896338866,1.245,5.9,Calibration
1951-10-06,17.131332791682453,6.031,19.8,Calibration
1951-10-07,14.431315287109872,4.927,15.2,Calibration
1951-10-08,39.02832525513327,18.556,43.8,Calibration
1951-10-09,5.3513983420695705,1.334,0.0,Calibration
1951-10-10,1.1898245498234292,1.307,0.0,Calibration
1951-10-11,0.8015802744577564,1.281,0.0,Calibration
1951-10-12,1.3357612565633612,1.274,2.0,Calibration
1951-10-13,0.822637671602369,1.249,0.0,Calibration
1951-10-14,1.5473661324496948,1.241,2.2,Calibration
1951-10-15,0.8173804788078488,1.217,0.0,Calibration
1951-10-16,4.153983226285412,1.23,5.2,Calibration
1951-10-17,33.46335268840996,11.793,38.8,Calibration
1951-10-18,10.714386467943724,2.379,8.5,Calibration
1951-10-19,4.155693799659773,1.321,4.0,Calibration
1951-10-20,8.086948384542968,2.632,9.6,Calibration
1951-10-21,16.056500568348795,6.658,18.29,Calibration
1951-10-22,3.7439115282673554,1.396,2.801,Calibration
1951-10-23,1.112077032158034,1.368,0.0,Calibration
1951-10-24,18.061564042407312,7.418,21.5,Calibration
1951-10-25,11.466894579437135,3.673,11.5,Calibration
1951-10-26,38.474927026996504,18.876,43.5,Calibration
1951-10-27,29.758105547060033,15.267,29.79,Calibration
1951-10-28,4.308277792531761,1.491,0.8,Calibration
1951-10-29,4.463675923314814,1.514,5.0,Calibration
1951-10-30,1.3500676268524572,1.484,0.0,Calibration
1951-10-31,18.739888403012106,8.86,22.2,Calibration
1951-11-01,5.367648096005144,1.529,4.0,Calibration
1951-11-02,1.8158606444797663,1.516,1.799,Calibration
1951-11-03,2.793135044582631,1.513,3.0,Calibration
1951-11-04,1.1545443333878285,1.482,0.0,Calibration
1951-11-05,1.359942849826444,1.467,1.8,Calibration
1951-11-06,15.797376662652274,5.239,18.3,Calibration
1951-11-07,13.394994491545365,4.289,14.0,Calibration
1951-11-08,6.437657704045645,1.561,6.2,Calibration
1951-11-09,1.8984252464704736,1.544,1.7,Calibration
1951-11-10,1.0149418589552435,1.514,0.0,Calibration
1951-11-11,14.079928576706955,4.729,16.8,Calibration
1951-11-12,2.494087563005481,1.517,0.0,Calibration
1951-11-13,1.124895800789393,1.494,1.0,Calibration
1951-11-14,25.78205028564434,9.342,30.0,Calibration
1951-11-15,5.388300209954085,1.528,3.2,Calibration
1951-11-16,1.3207439926020799,1.498,0.0,Calibration
1951-11-17,0.8839046423042631,1.468,0.0,Calibration
1951-11-18,14.59250537160312,5.058,17.5,Calibration
1951-11-19,2.4872511223814318,1.473,0.0,Calibration
1951-11-20,1.8842847872165485,1.463,2.5,Calibration
1951-11-21,3.552879527215355,1.464,3.9,Calibration
1951-11-22,9.973452945590429,2.622,11.8,Calibration
1951-11-23,2.4566517613268846,1.484,2.0,Calibration
1951-11-24,18.17974412463156,6.063,21.0,Calibration
1951-11-25,2.9079556992950604,1.489,0.0,Calibration
1951-11-26,3.889435028948148,1.496,4.7,Calibration
1951-11-27,2.3277849966399775,1.488,2.8,Calibration
1951-11-28,0.9787419735342846,1.459,0.0,Calibration
1951-11-29,0.8027155022133403,1.429,0.0,Calibration
1951-11-30,3.2945421149305014,1.428,4.2,Calibration
1951-12-01,7.383879520840565,1.455,8.8,Calibration
1951-12-02,6.183991257539837,1.471,6.8,Calibration
1951-12-03,1.406600872470396,1.441,0.0,Calibration
1951-12-04,0.8198069042361755,1.413,0.0,Calibration
1951-12-05,0.747098896993395,1.384,0.0,Calibration
1951-12-06,0.7171643503999117,1.357,0.0,Calibration
1951-12-07,0.6878410941045735,1.33,0.0,Calibration
1951-12-08,0.6568201213402796,1.303,0.0,Calibration
1951-12-09,0.6247835044368435,1.277,0.0,Calibration
1951-12-10,0.5924272863252643,1.251,0.0,Calibration
1951-12-11,1.0920431908926962,1.233,1.8,Calibration
1951-12-12,1.8966455789039451,1.216,2.3,Calibration
1951-12-13,11.161223819597495,1.236,13.2,Calibration
1951-12-14,4.244170343088722,1.229,4.0,Calibration
1951-12-15,0.9630372333119912,1.204,0.0,Calibration
1951-12-16,0.5834537808311349,1.18,0.0,Calibration
1951-12-17,0.5368720931541763,1.157,0.0,Calibration
1951-12-18,3.930959047836533,1.151,5.2,Calibration
1951-12-19,0.9340138573140455,1.128,0.0,Calibration
1951-12-20,0.5468868126081041,1.106,0.0,Calibration
1951-12-21,0.49574514316306395,1.084,0.0,Calibration
1951-12-22,0.4736407608820213,1.062,0.0,Calibration
1951-12-23,0.45254686282160944,1.041,0.0,Calibration
1951-12-24,0.430790803721233,1.02,0.0,Calibration
1951-12-25,2.901707330061935,1.008,4.0,Calibration
1951-12-26,8.16866025359141,1.011,10.0,Calibration
1951-12-27,1.3566090805068978,0.991,0.0,Calibration
1951-12-28,0.5081377076693026,0.971,0.0,Calibration
1951-12-29,0.42133551345045683,0.951,0.0,Calibration
1951-12-30,0.4021164224367028,0.932,0.0,Calibration
1951-12-31,0.38643891042216166,0.914,0.0,Calibration
1952-01-01,0.3697741018626196,0.895,0.0,Calibration
1952-01-02,4.481291804036778,0.888,6.0,Calibration
1952-01-03,20.845112845870148,0.92,24.5,Calibration
1952-01-04,2.8533135897921937,0.901,0.0,Calibration
1952-01-05,0.6176668085718232,0.883,0.0,Calibration
1952-01-06,2.8790402282943384,0.88,4.0,Calibration
1952-01-07,0.7046319096627134,0.863,0.0,Calibration
1952-01-08,0.42924700832311835,0.845,0.0,Calibration
1952-01-09,0.395907587736719,0.828,0.0,Calibration
1952-01-10,0.382147082324752,0.812,0.0,Calibration
1952-01-11,0.3679930462656794,0.796,0.0,Calibration
1952-01-12,0.3525136851558571,0.78,0.0,Calibration
1952-01-13,0.33617893704802265,0.764,0.0,Calibration
1952-01-14,0.3194335206326178,0.749,0.0,Calibration
1952-01-15,0.3026167358208055,0.734,0.0,Calibration
1952-01-16,0.28597979679050683,0.719,0.0,Calibration
1952-01-17,0.2697052799506098,0.705,0.0,Calibration
1952-01-18,0.25392274490694483,0.691,0.0,Calibration
1952-01-19,0.23872096615083788,0.677,0.0,Calibration
1952-01-20,0.2241574828549427,0.663,0.0,Calibration
1952-01-21,0.21026604652534248,0.65,0.0,Calibration
1952-01-22,0.1970624225449617,0.637,0.0,Calibration
1952-01-23,0.18454890307342509,0.624,0.0,Calibration
1952-01-24,0.1727178114169268,0.612,0.0,Calibration
1952-01-25,0.16155421735869774,0.6,0.0,Calibration
1952-01-26,0.1510380354326525,0.588,0.0,Calibration
1952-01-27,0.8975055744317246,0.577,2.0,Calibration
1952-01-28,8.533246969440269,0.571,10.4,Calibration
1952-01-29,1.183384866452109,0.559,0.0,Calibration
1952-01-30,0.27076135329596906,0.548,0.0,Calibration
1952-01-31,0.18822842951652652,0.537,0.0,Calibration
1952-02-01,1.770162034987093,0.528,3.0,Calibration
1952-02-02,0.3939765075469004,0.518,0.0,Calibration
1952-02-03,1.88657605040523,0.51,3.0,Calibration
1952-02-04,0.4227510705467128,0.499,0.0,Calibration
1952-02-05,0.238860538205004,0.49,0.0,Calibration
1952-02-06,0.22085806817485465,0.48,0.0,Calibration
1952-02-07,0.39923007519835907,0.471,1.0,Calibration
1952-02-08,0.26307776853433384,0.461,0.0,Calibration
1952-02-09,2.806347543268971,0.454,3.9,Calibration
1952-02-10,3.212060360707886,0.447,4.2,Calibration
1952-02-11,2.6676142787813872,0.441,3.5,Calibration
1952-02-12,0.5638417131617547,0.432,0.0,Calibration
1952-02-13,0.3172240309143937,0.424,0.0,Calibration
1952-02-14,0.29580053225045333,0.415,0.0,Calibration
1952-02-15,0.29101951683675703,0.407,0.0,Calibration
1952-02-16,0.28467132303451703,0.399,0.0,Calibration
1952-02-17,0.276124302194387,0.391,0.0,Calibration
1952-02-18,0.2659897414534712,0.383,0.0,Calibration
1952-02-19,0.254818998994515,0.375,0.0,Calibration
1952-02-20,0.24303784639773368,0.368,0.0,Calibration
1952-02-21,0.23096849000360833,0.36,0.0,Calibration
1952-02-22,0.218852195973408,0.353,0.0,Calibration
1952-02-23,0.20686737673616337,0.346,0.0,Calibration
1952-02-24,0.19514376436283248,0.339,0.0,Calibration
1952-02-25,0.1837734933631578,0.332,0.0,Calibration
1952-02-26,0.1728197606038138,0.326,0.0,Calibration
1952-02-27,10.273888871011582,0.321,13.0,Calibration
1952-02-28,1.4077266952278995,0.314,0.0,Calibration
1952-02-29,0.29944970490183215,0.308,0.0,Calibration
1952-03-01,7.718504666994229,0.306,10.0,Calibration
1952-03-02,2.21207685254762,0.302,2.5,Calibration
1952-03-03,16.902838014912135,0.315,20.0,Calibration
1952-03-04,2.287910967844294,0.309,0.0,Calibration
1952-03-05,0.47720751976001197,0.303,0.0,Calibration
1952-03-06,18.561612371071856,0.343,22.5,Calibration
1952-03-07,14.691845553358615,0.399,15.5,Calibration
1952-03-08,2.052011688823103,0.391,0.0,Calibration
1952-03-09,0.547670013116813,0.384,0.0,Calibration
1952-03-10,0.41472857710655076,0.376,0.0,Calibration
1952-03-11,1.0636399516504518,0.377,2.0,Calibration
1952-03-12,0.5109035466635068,0.369,0.0,Calibration
1952-03-13,0.41080137766892916,0.362,0.0,Calibration
1952-03-14,0.3915234284895247,0.355,0.0,Calibration
1952-03-15,0.37803992277590864,0.348,0.0,Calibration
1952-03-16,0.36337564618860285,0.341,0.0,Calibration
1952-03-17,0.3475583914528879,0.334,0.0,Calibration
1952-03-18,0.3310701081297235,0.327,0.0,Calibration
1952-03-19,0.314309990262061,0.321,0.0,Calibration
1952-03-20,0.29757847576469465,0.314,0.0,Calibration
1952-03-21,0.2810968266779479,0.308,0.0,Calibration
1952-03-22,0.26502484678289606,0.302,0.0,Calibration
1952-03-23,0.24947490534537928,0.296,0.0,Calibration
1952-03-24,3.175384623825519,0.296,4.5,Calibration
1952-03-25,0.5996243908623583,0.29,0.0,Calibration
1952-03-26,0.2723603614835343,0.284,0.0,Calibration
1952-03-27,21.839810067745073,0.311,26.3,Calibration
1952-03-28,14.63567868653269,0.358,15.0,Calibration
1952-03-29,1.9609405206292971,0.351,0.0,Calibration
1952-03-30,0.8898448707339361,0.351,1.599,Calibration
1952-03-31,0.418787660501513,0.344,0.0,Calibration
1952-04-01,0.6605593098221378,0.342,1.201,Calibration
1952-04-02,0.4014110747898178,0.335,0.0,Calibration
1952-04-03,0.34160298651705934,0.328,0.0,Calibration
1952-04-04,1.4209801820339694,0.329,2.5,Calibration
1952-04-05,1.6292400954633517,0.329,2.199,Calibration
1952-04-06,0.8210829480298265,0.326,1.0,Calibration
1952-04-07,1.4285899368546684,0.325,2.0,Calibration
1952-04-08,5.021578316548449,0.335,6.101,Calibration
1952-04-09,14.554795748249985,0.382,17.2,Calibration
1952-04-10,6.407607362868426,0.403,6.3,Calibration
1952-04-11,5.402373631176682,0.425,6.3,Calibration
1952-04-12,1.7416747498778102,0.427,2.1,Calibration
1952-04-13,41.99801593145159,9.037,48.5,Calibration
1952-04-14,8.496655421593228,0.521,4.7,Calibration
1952-04-15,12.585377713000701,4.341,14.5,Calibration
1952-04-16,4.9548887564451904,0.609,4.7,Calibration
1952-04-17,1.2554595372206567,0.607,1.0,Calibration
1952-04-18,6.636572460594622,0.948,8.0,Calibration
1952-04-19,26.11989790538734,10.557,30.09,Calibration
1952-04-20,4.341040268214137,0.716,2.0,Calibration
1952-04-21,1.3023291931123913,0.709,0.8,Calibration
1952-04-22,4.689308712865255,0.745,5.5,Calibration
1952-04-23,1.2537287144446947,0.73,0.0,Calibration
1952-04-24,15.175334087988498,4.923,18.2,Calibration
1952-04-25,4.850606952812354,0.799,4.0,Calibration
1952-04-26,1.239386564047375,0.783,0.0,Calibration
1952-04-27,9.237566090349143,2.091,11.29,Calibration
1952-04-28,9.455626161611658,1.938,10.4,Calibration
1952-04-29,2.4385481860160283,0.88,2.1,Calibration
1952-04-30,26.19287509784765,9.723,30.2,Calibration
1952-05-01,7.003472607859411,0.957,5.0,Calibration
1952-05-02,13.832224017777515,5.228,15.9,Calibration
1952-05-03,23.760166136932902,10.517,26.3,Calibration
1952-05-04,7.594191373858943,1.089,6.1,Calibration
1952-05-05,19.662796252665114,9.161,22.5,Calibration
1952-05-06,6.2523871036743985,1.161,5.0,Calibration
1952-05-07,1.9431584259751995,1.156,1.8,Calibration
1952-05-08,2.5076704426598493,1.158,2.7,Calibration
1952-05-09,5.893955254515179,1.195,6.7,Calibration
1952-05-10,22.634467810773504,9.322,26.0,Calibration
1952-05-11,5.236284962580716,1.244,3.4,Calibration
1952-05-12,1.54566077661613,1.227,0.8,Calibration
1952-05-13,1.0646242566732305,1.202,0.0,Calibration
1952-05-14,0.9954600172483178,1.178,0.0,Calibration
1952-05-15,2.7745803562342637,1.181,3.5,Calibration
1952-05-16,1.159771931340789,1.157,0.0,Calibration
